market,markTwap,indexTwap,evt_block_time
ETHUSD,2928.0762,2929.7030,2022-03-01T12:48:15+00:00
SOLUSD,98.0199,98.5545,2022-03-01T12:48:00+00:00
ETHUSD,2928.0762,2929.8545,2022-03-01T12:48:00+00:00
ETHUSD,2928.3690,2930.4676,2022-03-01T12:47:12+00:00
SOLUSD,98.0591,98.6005,2022-03-01T12:46:39+00:00
SOLUSD,98.0787,98.6090,2022-03-01T12:46:24+00:00
SOLUSD,98.1572,98.6495,2022-03-01T12:45:10+00:00
SOLUSD,98.1965,98.6426,2022-03-01T12:44:40+00:00
SOLUSD,98.2456,98.6296,2022-03-01T12:43:43+00:00
ETHUSD,2931.5918,2934.3451,2022-03-01T12:43:27+00:00
SOLUSD,98.2947,98.6155,2022-03-01T12:42:41+00:00
ETHUSD,2934.5247,2937.3473,2022-03-01T12:40:58+00:00
SOLUSD,98.3832,98.5920,2022-03-01T12:40:58+00:00
SOLUSD,98.4620,98.5765,2022-03-01T12:39:50+00:00
ETHUSD,2937.7543,2939.7458,2022-03-01T12:39:20+00:00
SOLUSD,98.5014,98.5584,2022-03-01T12:39:03+00:00
ETHUSD,2938.6357,2940.4837,2022-03-01T12:38:31+00:00
ETHUSD,2938.9296,2940.5458,2022-03-01T12:38:14+00:00
SOLUSD,98.5408,98.4924,2022-03-01T12:37:40+00:00
SOLUSD,98.5703,98.4478,2022-03-01T12:36:44+00:00
ETHUSD,2937.7543,2938.4276,2022-03-01T12:34:50+00:00
SOLUSD,98.5703,98.3501,2022-03-01T12:34:50+00:00
ETHUSD,2937.4606,2938.1682,2022-03-01T12:34:34+00:00
ETHUSD,2937.4606,2937.9251,2022-03-01T12:34:19+00:00
SOLUSD,98.5703,98.2962,2022-03-01T12:33:49+00:00
SOLUSD,98.5703,98.2670,2022-03-01T12:33:16+00:00
ETHUSD,2936.5795,2936.9038,2022-03-01T12:33:16+00:00
ETHUSD,2935.9923,2936.4814,2022-03-01T12:33:00+00:00
SOLUSD,98.5605,98.2264,2022-03-01T12:32:30+00:00
SOLUSD,98.5605,98.2131,2022-03-01T12:32:15+00:00
ETHUSD,2935.1117,2935.1672,2022-03-01T12:32:15+00:00
SOLUSD,98.5408,98.1840,2022-03-01T12:31:42+00:00
SOLUSD,98.5014,98.1548,2022-03-01T12:31:09+00:00
SOLUSD,98.4817,98.1283,2022-03-01T12:30:39+00:00
SOLUSD,98.4620,98.1055,2022-03-01T12:30:24+00:00
ETHUSD,2928.6619,2929.0234,2022-03-01T12:28:50+00:00
SOLUSD,98.3046,98.0742,2022-03-01T12:28:30+00:00
SOLUSD,98.2751,98.0596,2022-03-01T12:28:07+00:00
ETHUSD,2925.7348,2925.4319,2022-03-01T12:27:14+00:00
ETHUSD,2923.6876,2923.3598,2022-03-01T12:26:25+00:00
ETHUSD,2922.8107,2922.6454,2022-03-01T12:26:09+00:00
SOLUSD,98.0689,97.9435,2022-03-01T12:25:04+00:00
SOLUSD,98.0199,97.9226,2022-03-01T12:24:31+00:00
ETHUSD,2917.2629,2917.5997,2022-03-01T12:24:16+00:00
SOLUSD,98.0101,97.9131,2022-03-01T12:24:16+00:00
ETHUSD,2916.3879,2917.0117,2022-03-01T12:24:00+00:00
SOLUSD,97.9709,97.8934,2022-03-01T12:23:45+00:00
ETHUSD,2915.8047,2916.4605,2022-03-01T12:23:45+00:00
SOLUSD,97.9513,97.8833,2022-03-01T12:23:29+00:00
ETHUSD,2915.2216,2915.8725,2022-03-01T12:23:29+00:00
SOLUSD,97.9415,97.8738,2022-03-01T12:23:14+00:00
ETHUSD,2914.6387,2915.4212,2022-03-01T12:23:14+00:00
SOLUSD,97.9122,97.8535,2022-03-01T12:22:42+00:00
ETHUSD,2912.8905,2914.3147,2022-03-01T12:22:27+00:00
ETHUSD,2912.3080,2913.7197,2022-03-01T12:21:57+00:00
SOLUSD,97.8534,97.8000,2022-03-01T12:21:19+00:00
ETHUSD,2910.8523,2912.7788,2022-03-01T12:21:02+00:00
ETHUSD,2910.5612,2912.6137,2022-03-01T12:20:47+00:00
SOLUSD,97.8339,97.7825,2022-03-01T12:20:47+00:00
ETHUSD,2909.9792,2912.2613,2022-03-01T12:20:15+00:00
SOLUSD,97.8143,97.7650,2022-03-01T12:20:15+00:00
ETHUSD,2909.3973,2911.7218,2022-03-01T12:19:26+00:00
ETHUSD,2908.2338,2910.9620,2022-03-01T12:18:17+00:00
SOLUSD,97.7947,97.6667,2022-03-01T12:17:15+00:00
ETHUSD,2907.3615,2909.9639,2022-03-01T12:17:00+00:00
SOLUSD,97.7947,97.6585,2022-03-01T12:17:00+00:00
SOLUSD,97.7752,97.5962,2022-03-01T12:15:06+00:00
SOLUSD,97.7752,97.5836,2022-03-01T12:14:43+00:00
ETHUSD,2905.6177,2907.6688,2022-03-01T12:14:23+00:00
SOLUSD,97.7752,97.5650,2022-03-01T12:14:23+00:00
ETHUSD,2904.7462,2906.9752,2022-03-01T12:13:38+00:00
ETHUSD,2904.4558,2906.7170,2022-03-01T12:13:20+00:00
SOLUSD,97.7556,97.5650,2022-03-01T12:12:05+00:00
ETHUSD,2903.0040,2905.6411,2022-03-01T12:12:05+00:00
ETHUSD,2902.4235,2904.9526,2022-03-01T12:11:17+00:00
ETHUSD,2901.8431,2904.4649,2022-03-01T12:10:43+00:00
SOLUSD,97.7459,97.5650,2022-03-01T12:10:43+00:00
SOLUSD,97.7263,97.5650,2022-03-01T12:09:53+00:00
SOLUSD,97.6872,97.5650,2022-03-01T12:08:24+00:00
SOLUSD,97.6189,97.5650,2022-03-01T12:05:17+00:00
SOLUSD,97.4433,97.5650,2022-03-01T12:02:14+00:00
SOLUSD,97.3752,97.5968,2022-03-01T12:00:39+00:00
ETHUSD,2894.8873,2897.1386,2022-03-01T12:00:22+00:00
ETHUSD,2894.8873,2897.1404,2022-03-01T11:59:28+00:00
SOLUSD,97.3265,97.6616,2022-03-01T11:58:45+00:00
ETHUSD,2895.1768,2897.3071,2022-03-01T11:58:22+00:00
ETHUSD,2895.4663,2897.7457,2022-03-01T11:57:21+00:00
SOLUSD,97.3070,97.7179,2022-03-01T11:57:06+00:00
ETHUSD,2896.0455,2898.0835,2022-03-01T11:56:34+00:00
SOLUSD,97.3167,97.7719,2022-03-01T11:55:31+00:00
SOLUSD,97.4531,97.8662,2022-03-01T11:52:45+00:00
SOLUSD,97.4628,97.8764,2022-03-01T11:52:27+00:00
SOLUSD,97.4921,97.9049,2022-03-01T11:51:37+00:00
SOLUSD,97.5603,97.9583,2022-03-01T11:50:03+00:00
ETHUSD,2902.1332,2902.2622,2022-03-01T11:49:18+00:00
ETHUSD,2902.1332,2902.4906,2022-03-01T11:49:03+00:00
SOLUSD,97.6384,97.9924,2022-03-01T11:49:03+00:00
ETHUSD,2904.1653,2904.9785,2022-03-01T11:46:12+00:00
SOLUSD,97.8241,98.0765,2022-03-01T11:46:12+00:00
ETHUSD,2905.3272,2905.6855,2022-03-01T11:44:44+00:00
SOLUSD,97.9024,98.0765,2022-03-01T11:44:12+00:00
ETHUSD,2906.7801,2907.2576,2022-03-01T11:42:34+00:00
ETHUSD,2907.0708,2907.4822,2022-03-01T11:42:19+00:00
SOLUSD,97.9807,98.0765,2022-03-01T11:41:48+00:00
SOLUSD,98.0199,98.0765,2022-03-01T11:40:55+00:00
SOLUSD,98.0297,98.0112,2022-03-01T11:37:35+00:00
SOLUSD,98.0395,97.9918,2022-03-01T11:37:00+00:00
SOLUSD,98.0493,97.9829,2022-03-01T11:36:44+00:00
ETHUSD,2914.0558,2915.3619,2022-03-01T11:35:50+00:00
ETHUSD,2914.3472,2915.4689,2022-03-01T11:35:34+00:00
SOLUSD,98.0787,97.9359,2022-03-01T11:35:19+00:00
SOLUSD,98.0689,97.9005,2022-03-01T11:34:15+00:00
SOLUSD,98.0003,97.8429,2022-03-01T11:32:31+00:00
ETHUSD,2916.3879,2916.8267,2022-03-01T11:32:11+00:00
SOLUSD,97.9807,97.8318,2022-03-01T11:32:11+00:00
ETHUSD,2916.9712,2917.0943,2022-03-01T11:31:31+00:00
ETHUSD,2917.2629,2917.2284,2022-03-01T11:31:15+00:00
ETHUSD,2917.2629,2917.3717,2022-03-01T11:30:59+00:00
SOLUSD,97.9024,97.7820,2022-03-01T11:30:41+00:00
ETHUSD,2917.2629,2917.6671,2022-03-01T11:30:26+00:00
SOLUSD,97.8828,97.7654,2022-03-01T11:30:11+00:00
ETHUSD,2917.5546,2917.9356,2022-03-01T11:29:56+00:00
SOLUSD,97.8632,97.7477,2022-03-01T11:29:39+00:00
SOLUSD,97.8437,97.7289,2022-03-01T11:29:05+00:00
SOLUSD,97.8339,97.7206,2022-03-01T11:28:50+00:00
ETHUSD,2918.1381,2918.5264,2022-03-01T11:28:50+00:00
ETHUSD,2918.4300,2918.5565,2022-03-01T11:28:35+00:00
SOLUSD,97.8241,97.7123,2022-03-01T11:28:35+00:00
SOLUSD,97.8143,97.7040,2022-03-01T11:28:20+00:00
ETHUSD,2918.4300,2918.5867,2022-03-01T11:28:20+00:00
ETHUSD,2918.4300,2918.6609,2022-03-01T11:27:43+00:00
SOLUSD,97.7556,97.6752,2022-03-01T11:27:28+00:00
ETHUSD,2918.4300,2918.6910,2022-03-01T11:27:28+00:00
SOLUSD,97.6970,97.6486,2022-03-01T11:26:40+00:00
ETHUSD,2918.1381,2918.4573,2022-03-01T11:26:25+00:00
SOLUSD,97.6775,97.6403,2022-03-01T11:26:25+00:00
SOLUSD,97.6579,97.6320,2022-03-01T11:26:10+00:00
ETHUSD,2918.1381,2918.4239,2022-03-01T11:26:10+00:00
ETHUSD,2917.8464,2918.3905,2022-03-01T11:25:55+00:00
SOLUSD,97.6482,97.6237,2022-03-01T11:25:55+00:00
SOLUSD,97.6189,97.6110,2022-03-01T11:25:32+00:00
SOLUSD,97.5798,97.5783,2022-03-01T11:24:39+00:00
SOLUSD,97.5018,97.5783,2022-03-01T11:23:30+00:00
SOLUSD,97.4531,97.5783,2022-03-01T11:22:43+00:00
ETHUSD,2917.2629,2917.8442,2022-03-01T11:22:43+00:00
SOLUSD,97.3557,97.5783,2022-03-01T11:21:25+00:00
SOLUSD,97.3362,97.5783,2022-03-01T11:21:10+00:00
ETHUSD,2916.3879,2917.0861,2022-03-01T11:21:10+00:00
ETHUSD,2916.3879,2917.1201,2022-03-01T11:20:55+00:00
SOLUSD,97.3070,97.5783,2022-03-01T11:20:36+00:00
SOLUSD,97.2681,97.5783,2022-03-01T11:19:45+00:00
SOLUSD,97.2487,97.5783,2022-03-01T11:19:29+00:00
ETHUSD,2916.0963,2917.3486,2022-03-01T11:19:14+00:00
SOLUSD,97.2389,97.5783,2022-03-01T11:18:58+00:00
SOLUSD,97.2292,97.5783,2022-03-01T11:18:41+00:00
SOLUSD,97.2292,97.5324,2022-03-01T11:17:16+00:00
SOLUSD,97.2292,97.5218,2022-03-01T11:16:59+00:00
SOLUSD,97.2389,97.5125,2022-03-01T11:16:44+00:00
SOLUSD,97.5018,97.1155,2022-03-01T11:06:04+00:00
ETHUSD,2913.7644,2914.2017,2022-03-01T11:06:04+00:00
ETHUSD,2913.7644,2913.9372,2022-03-01T11:05:49+00:00
SOLUSD,97.5018,97.0430,2022-03-01T11:04:07+00:00
SOLUSD,97.5018,97.0328,2022-03-01T11:03:51+00:00
SOLUSD,97.4921,97.0200,2022-03-01T11:03:36+00:00
SOLUSD,97.4921,97.0083,2022-03-01T11:03:20+00:00
SOLUSD,97.4628,96.9710,2022-03-01T11:02:32+00:00
SOLUSD,97.4433,96.9461,2022-03-01T11:02:00+00:00
SOLUSD,97.4239,96.9329,2022-03-01T11:01:43+00:00
SOLUSD,97.3849,96.8917,2022-03-01T11:00:50+00:00
SOLUSD,97.2973,96.8030,2022-03-01T10:58:56+00:00
SOLUSD,97.2778,96.7789,2022-03-01T10:58:25+00:00
ETHUSD,2904.1653,2903.5544,2022-03-01T10:58:09+00:00
SOLUSD,97.2584,96.7664,2022-03-01T10:58:09+00:00
SOLUSD,97.2389,96.7307,2022-03-01T10:57:23+00:00
ETHUSD,2901.5529,2900.6836,2022-03-01T10:56:14+00:00
ETHUSD,2901.2628,2900.4760,2022-03-01T10:55:59+00:00
SOLUSD,97.1417,96.6474,2022-03-01T10:55:36+00:00
SOLUSD,97.1029,96.6140,2022-03-01T10:54:53+00:00
ETHUSD,2899.8126,2898.9536,2022-03-01T10:54:53+00:00
SOLUSD,96.9477,96.4681,2022-03-01T10:52:05+00:00
SOLUSD,96.9186,96.4264,2022-03-01T10:51:35+00:00
SOLUSD,96.8992,96.4000,2022-03-01T10:51:16+00:00
ETHUSD,2892.5725,2892.3474,2022-03-01T10:49:53+00:00
SOLUSD,96.8314,96.2847,2022-03-01T10:49:53+00:00
ETHUSD,2891.9940,2891.8280,2022-03-01T10:49:23+00:00
SOLUSD,96.8024,96.2431,2022-03-01T10:49:23+00:00
ETHUSD,2890.8375,2890.7813,2022-03-01T10:48:37+00:00
SOLUSD,96.7540,96.1776,2022-03-01T10:48:37+00:00
SOLUSD,96.4835,96.0352,2022-03-01T10:44:44+00:00
ETHUSD,2885.6390,2886.7893,2022-03-01T10:44:44+00:00
SOLUSD,96.4545,96.0230,2022-03-01T10:44:24+00:00
SOLUSD,96.4449,96.0138,2022-03-01T10:44:09+00:00
ETHUSD,2884.7734,2885.9444,2022-03-01T10:43:53+00:00
ETHUSD,2882.1784,2882.7747,2022-03-01T10:40:23+00:00
ETHUSD,2881.6021,2882.2476,2022-03-01T10:39:03+00:00
ETHUSD,2881.3140,2881.8325,2022-03-01T10:38:00+00:00
ETHUSD,2881.3140,2881.7205,2022-03-01T10:37:43+00:00
SOLUSD,96.1656,95.7774,2022-03-01T10:37:43+00:00
SOLUSD,96.1271,95.7700,2022-03-01T10:37:09+00:00
SOLUSD,96.1175,95.7700,2022-03-01T10:36:54+00:00
SOLUSD,96.0407,95.7103,2022-03-01T10:35:00+00:00
SOLUSD,96.0215,95.6916,2022-03-01T10:34:30+00:00
SOLUSD,96.0119,95.6823,2022-03-01T10:34:15+00:00
ETHUSD,2880.4497,2880.3500,2022-03-01T10:34:00+00:00
SOLUSD,96.0023,95.6729,2022-03-01T10:34:00+00:00
SOLUSD,95.9927,95.6636,2022-03-01T10:33:45+00:00
SOLUSD,95.9831,95.6543,2022-03-01T10:33:30+00:00
ETHUSD,2880.4497,2880.3500,2022-03-01T10:33:15+00:00
SOLUSD,95.9735,95.6350,2022-03-01T10:32:59+00:00
ETHUSD,2880.7378,2880.3500,2022-03-01T10:31:16+00:00
SOLUSD,95.9351,95.5609,2022-03-01T10:31:00+00:00
ETHUSD,2881.0259,2880.0016,2022-03-01T10:30:11+00:00
SOLUSD,95.9255,95.5304,2022-03-01T10:30:11+00:00
ETHUSD,2880.7378,2879.6332,2022-03-01T10:29:34+00:00
ETHUSD,2880.7378,2879.4839,2022-03-01T10:29:19+00:00
ETHUSD,2880.1617,2878.8509,2022-03-01T10:28:26+00:00
ETHUSD,2880.1617,2878.5962,2022-03-01T10:28:11+00:00
SOLUSD,95.8488,95.4558,2022-03-01T10:28:11+00:00
SOLUSD,95.7913,95.4321,2022-03-01T10:27:19+00:00
ETHUSD,2877.2831,2876.0533,2022-03-01T10:26:00+00:00
SOLUSD,95.6669,95.4453,2022-03-01T10:26:00+00:00
ETHUSD,2876.9954,2875.8234,2022-03-01T10:25:42+00:00
SOLUSD,95.6286,95.4483,2022-03-01T10:25:42+00:00
SOLUSD,95.4757,95.4633,2022-03-01T10:24:12+00:00
SOLUSD,95.4566,95.4664,2022-03-01T10:23:53+00:00
SOLUSD,95.4280,95.4751,2022-03-01T10:23:01+00:00
SOLUSD,95.4375,95.5342,2022-03-01T10:20:39+00:00
SOLUSD,95.4375,95.5469,2022-03-01T10:20:23+00:00
SOLUSD,95.4566,95.5887,2022-03-01T10:19:30+00:00
ETHUSD,2882.7549,2883.9862,2022-03-01T10:16:33+00:00
ETHUSD,2883.0432,2884.2776,2022-03-01T10:16:18+00:00
ETHUSD,2883.3315,2884.8826,2022-03-01T10:15:46+00:00
SOLUSD,95.5330,95.7654,2022-03-01T10:15:46+00:00
SOLUSD,95.5426,95.7772,2022-03-01T10:15:31+00:00
ETHUSD,2883.6198,2885.1998,2022-03-01T10:15:31+00:00
SOLUSD,95.5521,95.8072,2022-03-01T10:14:53+00:00
ETHUSD,2884.7734,2886.4684,2022-03-01T10:14:31+00:00
SOLUSD,95.5712,95.8364,2022-03-01T10:14:16+00:00
ETHUSD,2885.6390,2887.5257,2022-03-01T10:13:41+00:00
SOLUSD,95.5904,95.8640,2022-03-01T10:13:41+00:00
ETHUSD,2885.9275,2887.9764,2022-03-01T10:13:25+00:00
SOLUSD,95.6095,95.8766,2022-03-01T10:13:25+00:00
ETHUSD,2887.0821,2889.3286,2022-03-01T10:12:40+00:00
ETHUSD,2887.6595,2889.8922,2022-03-01T10:12:24+00:00
SOLUSD,95.6764,95.9200,2022-03-01T10:12:09+00:00
SOLUSD,95.6860,95.9200,2022-03-01T10:11:54+00:00
ETHUSD,2888.8148,2891.7680,2022-03-01T10:11:39+00:00
SOLUSD,95.6956,95.9200,2022-03-01T10:11:39+00:00
SOLUSD,95.7434,95.9200,2022-03-01T10:11:05+00:00
ETHUSD,2889.9705,2893.0145,2022-03-01T10:11:05+00:00
SOLUSD,95.7721,95.9200,2022-03-01T10:10:49+00:00
ETHUSD,2890.5485,2893.5107,2022-03-01T10:10:49+00:00
ETHUSD,2890.8375,2893.9759,2022-03-01T10:10:34+00:00
ETHUSD,2891.4157,2894.4411,2022-03-01T10:10:19+00:00
SOLUSD,95.8488,95.9200,2022-03-01T10:10:04+00:00
ETHUSD,2891.7049,2894.7727,2022-03-01T10:10:04+00:00
ETHUSD,2892.5725,2895.1044,2022-03-01T10:09:49+00:00
SOLUSD,95.8775,95.9200,2022-03-01T10:09:49+00:00
SOLUSD,95.8967,95.9200,2022-03-01T10:09:34+00:00
ETHUSD,2892.8617,2895.4361,2022-03-01T10:09:34+00:00
ETHUSD,2893.7297,2895.9312,2022-03-01T10:09:04+00:00
SOLUSD,95.9351,95.9200,2022-03-01T10:09:04+00:00
SOLUSD,95.9543,95.9200,2022-03-01T10:08:49+00:00
ETHUSD,2894.0190,2896.0947,2022-03-01T10:08:49+00:00
SOLUSD,95.9639,95.9200,2022-03-01T10:08:34+00:00
ETHUSD,2894.0190,2896.0771,2022-03-01T10:08:34+00:00
SOLUSD,95.9735,95.9200,2022-03-01T10:08:19+00:00
ETHUSD,2894.3084,2896.0594,2022-03-01T10:08:19+00:00
ETHUSD,2894.3084,2896.0417,2022-03-01T10:08:04+00:00
SOLUSD,95.9735,95.9200,2022-03-01T10:08:04+00:00
SOLUSD,95.9831,95.9200,2022-03-01T10:07:30+00:00
SOLUSD,95.9927,95.9200,2022-03-01T10:06:44+00:00
SOLUSD,96.0023,95.9200,2022-03-01T10:06:07+00:00
ETHUSD,2894.8873,2895.7203,2022-03-01T10:03:58+00:00
ETHUSD,2895.1768,2895.6519,2022-03-01T10:03:08+00:00
ETHUSD,2895.1768,2895.6314,2022-03-01T10:02:53+00:00
ETHUSD,2895.1768,2895.5877,2022-03-01T10:02:21+00:00
ETHUSD,2895.1768,2895.5043,2022-03-01T10:01:20+00:00
ETHUSD,2895.1768,2895.4811,2022-03-01T10:01:03+00:00
SOLUSD,95.9639,95.7592,2022-03-01T10:01:03+00:00
ETHUSD,2894.8873,2895.4606,2022-03-01T10:00:48+00:00
ETHUSD,2894.8873,2895.5636,2022-03-01T10:00:33+00:00
SOLUSD,95.9543,95.7416,2022-03-01T10:00:33+00:00
ETHUSD,2894.8873,2895.6666,2022-03-01T10:00:18+00:00
SOLUSD,95.9447,95.7239,2022-03-01T10:00:03+00:00
SOLUSD,95.9255,95.6927,2022-03-01T09:59:10+00:00
SOLUSD,95.8871,95.6556,2022-03-01T09:58:07+00:00
SOLUSD,95.8775,95.6468,2022-03-01T09:57:52+00:00
SOLUSD,95.8009,95.5978,2022-03-01T09:56:05+00:00
SOLUSD,95.7530,95.6019,2022-03-01T09:55:15+00:00
ETHUSD,2894.8873,2896.6395,2022-03-01T09:55:15+00:00
SOLUSD,95.7147,95.6043,2022-03-01T09:54:45+00:00
SOLUSD,95.5139,95.6225,2022-03-01T09:51:00+00:00
SOLUSD,95.5044,95.6239,2022-03-01T09:50:43+00:00
SOLUSD,95.4948,95.6298,2022-03-01T09:50:28+00:00
SOLUSD,95.4853,95.6405,2022-03-01T09:50:12+00:00
ETHUSD,2894.3084,2896.6000,2022-03-01T09:48:17+00:00
ETHUSD,2894.3084,2896.6000,2022-03-01T09:48:02+00:00
SOLUSD,95.4185,95.7718,2022-03-01T09:47:46+00:00
ETHUSD,2894.0190,2896.6000,2022-03-01T09:47:31+00:00
ETHUSD,2894.0190,2896.6000,2022-03-01T09:47:16+00:00
ETHUSD,2894.0190,2896.8976,2022-03-01T09:46:13+00:00
SOLUSD,95.3994,95.9165,2022-03-01T09:45:58+00:00
ETHUSD,2894.3084,2897.0216,2022-03-01T09:45:58+00:00
SOLUSD,95.4089,95.9687,2022-03-01T09:45:19+00:00
SOLUSD,95.4375,96.0611,2022-03-01T09:44:10+00:00
SOLUSD,95.4566,96.1013,2022-03-01T09:43:40+00:00
SOLUSD,95.4948,96.1670,2022-03-01T09:42:51+00:00
SOLUSD,95.5330,96.2125,2022-03-01T09:42:17+00:00
SOLUSD,95.5999,96.2855,2022-03-01T09:41:19+00:00
ETHUSD,2897.2041,2899.9569,2022-03-01T09:41:19+00:00
SOLUSD,95.6573,96.3129,2022-03-01T09:40:38+00:00
SOLUSD,95.6764,96.3237,2022-03-01T09:40:22+00:00
SOLUSD,95.6956,96.3344,2022-03-01T09:40:06+00:00
SOLUSD,95.7434,96.3545,2022-03-01T09:39:36+00:00
ETHUSD,2899.5226,2901.7782,2022-03-01T09:39:19+00:00
SOLUSD,95.8680,96.4207,2022-03-01T09:37:57+00:00
ETHUSD,2900.6826,2903.0228,2022-03-01T09:37:57+00:00
SOLUSD,95.9159,96.4442,2022-03-01T09:37:22+00:00
SOLUSD,95.9351,96.4542,2022-03-01T09:37:07+00:00
ETHUSD,2901.5529,2904.0246,2022-03-01T09:36:51+00:00
ETHUSD,2901.8431,2904.2826,2022-03-01T09:36:34+00:00
SOLUSD,95.9639,96.4763,2022-03-01T09:36:34+00:00
SOLUSD,96.0023,96.4971,2022-03-01T09:36:03+00:00
ETHUSD,2903.0040,2906.3629,2022-03-01T09:34:45+00:00
ETHUSD,2903.2943,2906.6904,2022-03-01T09:34:30+00:00
ETHUSD,2903.2943,2907.0179,2022-03-01T09:34:15+00:00
ETHUSD,2903.8750,2907.7602,2022-03-01T09:33:41+00:00
ETHUSD,2904.1653,2908.0877,2022-03-01T09:33:26+00:00
ETHUSD,2904.4558,2908.5244,2022-03-01T09:33:06+00:00
ETHUSD,2904.7462,2908.8519,2022-03-01T09:32:51+00:00
SOLUSD,96.2137,96.5955,2022-03-01T09:31:49+00:00
ETHUSD,2905.9083,2910.4091,2022-03-01T09:31:34+00:00
SOLUSD,96.2522,96.5955,2022-03-01T09:31:04+00:00
SOLUSD,96.2714,96.5955,2022-03-01T09:30:33+00:00
ETHUSD,2907.3615,2912.0913,2022-03-01T09:29:30+00:00
SOLUSD,96.3003,96.5955,2022-03-01T09:29:05+00:00
ETHUSD,2907.6523,2912.4305,2022-03-01T09:29:05+00:00
SOLUSD,96.3388,96.5955,2022-03-01T09:27:05+00:00
SOLUSD,96.3388,96.5955,2022-03-01T09:26:32+00:00
ETHUSD,2909.6882,2913.9671,2022-03-01T09:26:32+00:00
ETHUSD,2909.9792,2914.1801,2022-03-01T09:26:00+00:00
ETHUSD,2910.2702,2914.7059,2022-03-01T09:24:41+00:00
SOLUSD,96.2907,96.5955,2022-03-01T09:21:55+00:00
SOLUSD,96.2714,96.5955,2022-03-01T09:20:34+00:00
SOLUSD,96.2522,96.5955,2022-03-01T09:19:34+00:00
SOLUSD,96.2522,96.5955,2022-03-01T09:19:18+00:00
SOLUSD,96.2907,96.5955,2022-03-01T09:16:34+00:00
SOLUSD,96.3196,96.5955,2022-03-01T09:15:49+00:00
SOLUSD,96.3292,96.5955,2022-03-01T09:15:30+00:00
SOLUSD,96.3388,96.5955,2022-03-01T09:15:06+00:00
SOLUSD,96.3581,96.5955,2022-03-01T09:14:44+00:00
SOLUSD,96.3677,96.5955,2022-03-01T09:14:28+00:00
ETHUSD,2914.9301,2919.5656,2022-03-01T09:14:28+00:00
ETHUSD,2915.8047,2920.7549,2022-03-01T09:11:29+00:00
SOLUSD,96.4449,96.5955,2022-03-01T09:11:11+00:00
ETHUSD,2915.8047,2920.9808,2022-03-01T09:10:55+00:00
SOLUSD,96.5607,96.5955,2022-03-01T09:08:03+00:00
ETHUSD,2917.2629,2922.2300,2022-03-01T09:07:32+00:00
SOLUSD,96.5993,96.5955,2022-03-01T09:07:16+00:00
ETHUSD,2917.5546,2922.2300,2022-03-01T09:07:01+00:00
ETHUSD,2917.8464,2922.2300,2022-03-01T09:06:43+00:00
ETHUSD,2918.1381,2922.2300,2022-03-01T09:06:24+00:00
SOLUSD,96.7153,96.5955,2022-03-01T09:04:39+00:00
SOLUSD,96.7250,96.5955,2022-03-01T09:04:21+00:00
SOLUSD,96.7346,96.5955,2022-03-01T09:04:00+00:00
ETHUSD,2920.4735,2923.1778,2022-03-01T09:02:32+00:00
SOLUSD,96.8024,96.5955,2022-03-01T09:02:00+00:00
ETHUSD,2920.7655,2923.3929,2022-03-01T09:02:00+00:00
SOLUSD,96.8120,96.5955,2022-03-01T09:01:45+00:00
SOLUSD,96.8217,96.5955,2022-03-01T09:01:15+00:00
SOLUSD,96.8217,96.5955,2022-03-01T09:00:59+00:00
SOLUSD,96.8314,96.5955,2022-03-01T09:00:43+00:00
SOLUSD,96.8411,96.5955,2022-03-01T08:59:23+00:00
ETHUSD,2921.3497,2924.4483,2022-03-01T08:59:23+00:00
ETHUSD,2921.3497,2924.5559,2022-03-01T08:59:07+00:00
SOLUSD,96.8411,96.5955,2022-03-01T08:58:32+00:00
SOLUSD,96.8508,96.5955,2022-03-01T08:57:25+00:00
ETHUSD,2923.9800,2925.1316,2022-03-01T08:52:45+00:00
SOLUSD,96.8217,96.5955,2022-03-01T08:52:45+00:00
SOLUSD,96.7733,96.5955,2022-03-01T08:50:40+00:00
SOLUSD,96.6766,96.5955,2022-03-01T08:48:26+00:00
ETHUSD,2923.6876,2923.6193,2022-03-01T08:46:46+00:00
SOLUSD,96.5896,96.5955,2022-03-01T08:46:28+00:00
SOLUSD,96.5703,96.5955,2022-03-01T08:46:07+00:00
ETHUSD,2923.1030,2923.0098,2022-03-01T08:45:24+00:00
SOLUSD,96.5317,96.5955,2022-03-01T08:45:09+00:00
SOLUSD,96.5221,96.5955,2022-03-01T08:44:52+00:00
SOLUSD,96.5028,96.5955,2022-03-01T08:43:48+00:00
SOLUSD,96.4931,96.5955,2022-03-01T08:43:04+00:00
SOLUSD,96.4159,96.6708,2022-03-01T08:40:28+00:00
SOLUSD,96.4159,96.7384,2022-03-01T08:38:25+00:00
SOLUSD,96.4159,96.7477,2022-03-01T08:38:08+00:00
ETHUSD,2918.7218,2919.0048,2022-03-01T08:37:03+00:00
SOLUSD,96.5028,96.8029,2022-03-01T08:36:21+00:00
SOLUSD,96.5124,96.8078,2022-03-01T08:36:06+00:00
SOLUSD,96.6186,96.8442,2022-03-01T08:34:15+00:00
SOLUSD,96.6283,96.8491,2022-03-01T08:34:00+00:00
ETHUSD,2919.3056,2919.9273,2022-03-01T08:34:00+00:00
ETHUSD,2919.5975,2920.3407,2022-03-01T08:32:38+00:00
SOLUSD,96.6959,96.8808,2022-03-01T08:32:23+00:00
